3/1/09	436003.88
4/1/09	439522.04
5/1/09	444336.04
6/1/09	448117.88
7/1/09	456639.81
8/1/09	462732.37
9/1/09	469073.32
10/1/09	472847.60
11/1/09	480387.50
12/1/09	474295.18
1/1/10	482995.50
2/1/10	486211.11
3/1/10	487049.76
4/1/10	493650.91
5/1/10	499233.63
6/1/10	508418.12
7/1/10	515247.91
8/1/10	523235.68
9/1/10	525502.52
10/1/10	528774.28
11/1/10	527127.43
12/1/10	522953.15
1/1/11	525009.78
2/1/11	527753.38
3/1/11	529445.86
4/1/11	537615.36
5/1/11	546051.14
6/1/11	545783.86
7/1/11	555858.68
8/1/11	565313.57
9/1/11	570825.40
10/1/11	572829.82
11/1/11	574262.24
12/1/11	581451.18
1/1/12	587997.08
2/1/12	589708.45
3/1/12	587519.26
4/1/12	595532.01
5/1/12	602380.90
6/1/12	604099.47
7/1/12	613872.26
8/1/12	615719.63
9/1/12	618062.00
10/1/12	620717.62
11/1/12	623129.70
12/1/12	623734.46
1/1/13	621691.71
2/1/13	626328.11
3/1/13	628225.89
4/1/13	636107.00
5/1/13	626216.66
6/1/13	618071.57
7/1/13	620335.29
8/1/13	618809.01
9/1/13	626407.98
10/1/13	633454.32
11/1/13	632690.46
12/1/13	630597.56
1/1/14	642042.37
2/1/14	647490.40
3/1/14	647975.31
4/1/14	655278.54
5/1/14	664683.39
6/1/14	667074.32
7/1/14	667262.43
8/1/14	676210.44
9/1/14	673738.29
10/1/14	681678.51
11/1/14	688192.05
12/1/14	691098.64
1/1/15	707351.00
2/1/15	702400.45
3/1/15	707208.78
4/1/15	706724.40
5/1/15	706383.02
6/1/15	700308.67
7/1/15	707002.05
8/1/15	707722.70
9/1/15	714541.87
10/1/15	716185.08
11/1/15	715962.63
12/1/15	715310.25
1/1/16	727490.72
2/1/16	733947.86
3/1/16	742287.52
4/1/16	746837.05
5/1/16	748935.72
6/1/16	763943.56
7/1/16	770342.40
8/1/16	770993.37
9/1/16	772184.38
10/1/16	767959.11
11/1/16	751376.82
12/1/16	754081.43
1/1/17	757319.26
2/1/17	764206.88
3/1/17	765553.74
4/1/17	773266.87
5/1/17	781042.49
6/1/17	781838.20
7/1/17	786706.55
8/1/17	795379.23
9/1/17	793054.21
10/1/17	795110.40
11/1/17	795734.13
12/1/17	801060.85
1/1/18	793452.85
2/1/18	787362.57
3/1/18	794032.12
4/1/18	789766.10
5/1/18	797084.32
6/1/18	797827.36
